code	desc
803.16	other closed skull fracture with cerebral laceration and contusion, with loss of consciousness of unspecified duration
803.20	other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
803.21	other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness
803.22	other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness
803.24	other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
803.25	other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
803.26	other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
803.32	other closed skull fracture with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness
803.36	other closed skull fracture with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration
803.41	other closed skull fracture with intracranial injury of other and unspecified nature, with no loss of consciousness
803.50	other open skull fracture without mention of injury, unspecified state of consciousness
803.60	other open skull fracture with cerebral laceration and contusion, unspecified state of consciousness
803.62	other open skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness
803.66	other open skull fracture with cerebral laceration and contusion, with loss of consciousness of unspecified duration
803.72	other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness
803.75	other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
803.76	other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
804.00	closed fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness
804.10	closed fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness
804.12	closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness
804.16	closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration
804.20	closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
804.21	closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness
804.22	closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness
804.23	closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness
804.25	closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
804.26	closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
804.30	closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, unspecified state of consciousness
804.32	closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness
804.35	closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
804.36	closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration
804.41	closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with no loss of consciousness
804.66	open fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration
804.70	open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
804.73	open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness
804.75	open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
804.76	open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
804.85	open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss consciousness, without return to pre-existing conscious level
805.00	closed fracture of cervical vertebra, unspecified level
805.01	closed fracture of first cervical vertebra
805.02	closed fracture of second cervical vertebra
805.03	closed fracture of third cervical vertebra
805.04	closed fracture of fourth cervical vertebra
805.05	closed fracture of fifth cervical vertebra
805.06	closed fracture of sixth cervical vertebra
805.07	closed fracture of seventh cervical vertebra
805.08	closed fracture of multiple cervical vertebrae
805.2	closed fracture of dorsal [thoracic] vertebra without mention of spinal cord injury
805.3	open fracture of dorsal [thoracic] vertebra without mention of spinal cord injury
805.4	closed fracture of lumbar vertebra without mention of spinal cord injury
805.5	open fracture of lumbar vertebra without mention of spinal cord injury
805.6	closed fracture of sacrum and coccyx without mention of spinal cord injury
805.8	closed fracture of unspecified vertebral column without mention of spinal cord injury
806.00	closed fracture of c1-c4 level with unspecified spinal cord injury
806.01	closed fracture of c1-c4 level with complete lesion of cord
806.02	closed fracture of c1-c4 level with anterior cord syndrome
806.03	closed fracture of c1-c4 level with central cord syndrome
806.04	closed fracture of c1-c4 level with other specified spinal cord injury
806.05	closed fracture of c5-c7 level with unspecified spinal cord injury
806.06	closed fracture of c5-c7 level with complete lesion of cord
806.07	closed fracture of c5-c7 level with anterior cord syndrome
806.08	closed fracture of c5-c7 level with central cord syndrome
806.09	closed fracture of c5-c7 level with other specified spinal cord injury
806.10	open fracture of c1-c4 level with unspecified spinal cord injury
806.16	open fracture of c5-c7 level with complete lesion of cord
806.20	closed fracture of t1-t6 level with unspecified spinal cord injury
806.21	closed fracture of t1-t6 level with complete lesion of cord
806.22	closed fracture of t1-t6 level with anterior cord syndrome
806.23	closed fracture of t1-t6 level with central cord syndrome
806.24	closed fracture of t1-t6 level with other specified spinal cord injury
806.25	closed fracture of t7-t12 level with unspecified spinal cord injury
806.26	closed fracture of t7-t12 level with complete lesion of cord
806.29	closed fracture of t7-t12 level with other specified spinal cord injury
806.31	open fracture of t1-t6 level with complete lesion of cord
806.39	open fracture of t7-t12 level with other specified spinal cord injury
806.4	closed fracture of lumbar spine with spinal cord injury
806.5	open fracture of lumbar spine with spinal cord injury
806.60	closed fracture of sacrum and coccyx with unspecified spinal cord injury
806.62	closed fracture of sacrum and coccyx with other cauda equina injury
806.8	closed fracture of unspecified vertebral column with spinal cord injury
807.00	closed fracture of rib(s), unspecified
807.01	closed fracture of one rib
807.02	closed fracture of two ribs
807.03	closed fracture of three ribs
807.04	closed fracture of four ribs
807.05	closed fracture of five ribs
807.06	closed fracture of six ribs
807.07	closed fracture of seven ribs
807.08	closed fracture of eight or more ribs
807.09	closed fracture of multiple ribs, unspecified
