code	desc
764.94	fetal growth retardation, unspecified, 1,000-1,249 grams
764.95	fetal growth retardation, unspecified, 1,250-1,499 grams
764.96	fetal growth retardation, unspecified, 1,500-1,749 grams
764.97	fetal growth retardation, unspecified, 1,750-1,999 grams
764.98	fetal growth retardation, unspecified, 2,000-2,499 grams
764.99	fetal growth retardation, unspecified, 2,500+ grams
765	disorders relating to short gestation and unspecified low birthweight
765.0	extreme immaturity
765.00	extreme immaturity, unspecified [weight]
765.01	extreme immaturity, less than 500 grams
765.02	extreme immaturity, 500-749 grams
765.03	extreme immaturity, 750-999 grams
765.04	extreme immaturity, 1,000-1,249 grams
765.05	extreme immaturity, 1,250-1,499 grams
765.06	extreme immaturity, 1,500-1,749 grams
765.07	extreme immaturity, 1,750-1,999 grams
765.08	extreme immaturity, 2,000-2,499 grams
765.09	extreme immaturity, 2,500+ grams
765.1	other preterm infants
765.10	other preterm infants, unspecified [weight]
765.11	other preterm infants, less than 500 grams
765.12	other preterm infants, 500-749 grams
765.13	other preterm infants, 750-999 grams
765.14	other preterm infants, 1,000-1,249 grams
765.15	other preterm infants, 1,250-1,499 grams
765.16	other preterm infants, 1,500-1,749 grams
765.17	other preterm infants, 1,750-1,999 grams
765.18	other preterm infants, 2,000-2,499 grams
765.19	other preterm infants, 2,500+ grams
765.2	weeks of gestation
765.20	unspecified weeks of gestation
765.21	less than 24 completed weeks of gestation
765.22	24 completed weeks of gestation
765.23	25-26 completed weeks of gestation
765.24	27-28 completed weeks of gestation
765.25	29-30 completed weeks of gestation
765.26	31-32 completed weeks of gestation
765.27	33-34 completed weeks of gestation
765.28	35-36 completed weeks of gestation
765.29	37 or more completed weeks of gestation
766	disorders relating to long gestation and high birthweight
766.0	exceptionally large baby relating to long gestation
766.1	other &quot;heavy-for-dates&quot; infants
766.2	late infant, not &quot;heavy-for-dates&quot;
766.21	post-term infant
766.22	prolonged gestation of infant
767	birth trauma
767.0	subdural and cerebral hemorrhage due to birth trauma
767.1	injuries to scalp due to birth trauma
767.11	epicranial subaponeurotic hemorrhage (massive)
767.19	other injuries to scalp
767.2	fracture of clavicle due to birth trauma
767.3	other injuries to skeleton due to birth trauma
767.4	injury to spine and spinal cord due to birth trauma
767.5	facial nerve injury due to birth trauma
767.6	injury to brachial plexus due to birth trauma
767.7	other cranial and peripheral nerve injuries due to birth trauma
767.8	other specified birth trauma
767.9	unspecified birth trauma
768	intrauterine hypoxia and birth asphyxia
768.0	fetal death from asphyxia or anoxia before onset of labor or at unspecified time
768.1	fetal death from asphyxia or anoxia during labor
768.2	fetal distress before onset of labor, in liveborn infant
768.3	fetal distress first noted during labor and delivery, in liveborn infant
768.4	fetal distress, unspecified as to time of onset, in liveborn infant
768.5	severe birth asphyxia
768.6	mild or moderate birth asphyxia
768.7	hypoxic-ischemic encephalopathy (hie)
768.9	unspecified severity of birth asphyxia in liveborn infant
769	respiratory distress syndrome in newborn
77	incision, excision, and division of other bones
77.0	sequestrectomy
77.00	sequestrectomy, unspecified site
77.01	sequestrectomy of scapula, clavicle, and thorax [ribs and sternum]
77.02	sequestrectomy of humerus
77.03	sequestrectomy of radius and ulna
77.04	sequestrectomy of carpals and metacarpals
77.05	sequestrectomy of femur
77.06	sequestrectomy of patella
77.07	sequestrectomy of tibia and fibula
77.08	sequestrectomy of tarsals and metatarsals
77.09	sequestrectomy of other bone, except facial bones
77.1	other incision of bone without division
77.10	other incision of bone without division, unspecified site
77.11	other incision of scapula, clavicle, and thorax [ribs and sternum] without division
77.12	other incision of humerus without division
77.13	other incision of radius and ulna without division
77.14	other incision of carpals and metacarpals without division
77.15	other incision of femur without division
77.16	other incision of patella without division
77.17	other incision of tibia and fibula without division
77.18	other incision of tarsals and metatarsals without division
77.19	other incision of other bone, except facial bones, without division
77.2	wedge osteotomy
77.20	wedge osteotomy, unspecified site
77.21	wedge osteotomy of scapula, clavicle, and thorax [ribs and sternum]
77.22	wedge osteotomy of humerus
77.23	wedge osteotomy of radius and ulna
77.24	wedge osteotomy of carpals and metacarpals
77.25	wedge osteotomy of femur
77.26	wedge osteotomy of patella
77.27	wedge osteotomy of tibia and fibula
77.28	wedge osteotomy of tarsals and metatarsals
77.29	wedge osteotomy of other bone, except facial bones
77.3	other division of bone
77.30	other division of bone, unspecified site
77.31	other division of scapula, clavicle, and thorax [ribs and sternum]
77.32	other division of humerus
77.33	other division of radius and ulna
77.34	other division of carpals and metacarpals
77.35	other division of femur
77.36	other division of patella
77.37	other division of tibia and fibula
77.38	other division of tarsals and metatarsals
77.39	other division of other bone, except facial bones
77.4	biopsy of bone
77.40	biopsy of bone, unspecified site
77.41	biopsy of scapula, clavicle, and thorax [ribs and sternum]
77.42	biopsy of humerus
77.43	biopsy of radius and ulna
77.44	biopsy of carpals and metacarpals
77.45	biopsy of femur
77.46	biopsy of patella
77.47	biopsy of tibia and fibula
77.48	biopsy of tarsals and metatarsals
77.49	biopsy of other bone, except facial bones
77.5	excision and repair of bunion and other toe deformities
77.51	bunionectomy with soft tissue correction and osteotomy of the first metatarsal
77.52	bunionectomy with soft tissue correction and arthrodesis
77.53	other bunionectomy with soft tissue correction
77.54	excision or correction of bunionette
77.56	repair of hammer toe
77.57	repair of claw toe
77.58	other excision, fusion and repair of toes
77.59	other bunionectomy
77.6	local excision of lesion or tissue of bone
77.60	local excision of lesion or tissue of bone, unspecified site
77.61	local excision of lesion or tissue of scapula, clavicle, and thorax [ribs and sternum]
77.62	local excision of lesion or tissue of humerus
77.63	local excision of lesion or tissue of radius and ulna
77.64	local excision of lesion or tissue of carpals and metacarpals
77.65	local excision of lesion or tissue of femur
77.66	local excision of lesion or tissue of patella
77.67	local excision of lesion or tissue of tibia and fibula
77.68	local excision of lesion or tissue of tarsals and metatarsals
77.69	local excision of lesion or tissue of other bone, except facial bones
77.7	excision of bone for graft
77.70	excision of bone for graft, unspecified site
77.71	excision of scapula, clavicle, and thorax [ribs and sternum] for graft
77.72	excision of humerus for graft
77.73	excision of radius and ulna for graft
77.74	excision of carpals and metacarpals for graft
77.75	excision of femur for graft
77.76	excision of patella for graft
77.77	excision of tibia and fibula for graft
77.78	excision of tarsals and metatarsals for graft
77.79	excision of other bone for graft, except facial bones
77.8	other partial ostectomy
77.80	other partial ostectomy, unspecified site
77.81	other partial ostectomy of scapula, clavicle, and thorax [ribs and sternum]
77.82	other partial ostectomy of humerus
77.83	other partial ostectomy of radius and ulna
77.84	other partial ostectomy of carpals and metacarpals
77.85	other partial ostectomy of femur
77.86	other partial ostectomy of patella
77.87	other partial ostectomy of tibia and fibula
77.88	other partial ostectomy of tarsals and metatarsals
77.89	other partial ostectomy of other bone, except facial bones
77.9	total ostectomy
77.90	total ostectomy, unspecified site
77.91	total ostectomy of scapula, clavicle, and thorax [ribs and sternum]
77.92	total ostectomy of humerus
77.93	total ostectomy of radius and ulna
77.94	total ostectomy of carpals and metacarpals
77.95	total ostectomy of femur
77.96	total ostectomy of patella
77.97	total ostectomy of tibia and fibula
77.98	total ostectomy of tarsals and metatarsals
77.99	total ostectomy of other bone, except facial bones
770	other respiratory conditions of fetus and newborn
770.0	congenital pneumonia
770.1	fetal and newborn aspiration
770.10	fetal and newborn aspiration, unspecified
770.11	meconium aspiration without respiratory symptoms
770.12	meconium aspiration with respiratory symptoms
770.13	aspiration of clear amniotic fluid without respiratory symptoms
770.14	aspiration of clear amniotic fluid with respiratory symptoms
770.15	aspiration of blood without respiratory symptoms
770.16	aspiration of blood with respiratory symptoms
770.17	other fetal and newborn aspiration without respiratory symptoms
770.18	other fetal and newborn aspiration with respiratory symptoms
770.2	interstitial emphysema and related conditions of newborn
770.3	pulmonary hemorrhage of fetus or newborn
770.4	primary atelectasis of newborn
770.5	other and unspecified atelectasis of newborn
770.6	transitory tachypnea of newborn
770.7	chronic respiratory disease arising in the perinatal period
770.8	other newborn respiratory problems
770.81	primary apnea of newborn
770.82	other apnea of newborn
770.83	cyanotic attacks of newborn
770.84	respiratory failure of newborn
770.85	aspiration of postnatal stomach contents without respiratory symptoms
770.86	aspiration of postnatal stomach contents with respiratory symptoms
770.87	respiratory arrest of newborn
770.88	hypoxemia of newborn
770.89	other respiratory problems after birth
770.9	unspecified respiratory condition of fetus and newborn
771	infections specific to the perinatal period
771.0	congenital rubella
771.1	congenital cytomegalovirus infection
771.2	other congenital infections specific to the perinatal period
771.3	tetanus neonatorum
771.4	omphalitis of the newborn
771.5	neonatal infective mastitis
771.6	neonatal conjunctivitis and dacryocystitis
771.7	neonatal candida infection
771.8	other infection specific to the perinatal period
771.81	septicemia [sepsis] of newborn
771.82	urinary tract infection of newborn
771.83	bacteremia of newborn
771.89	other infections specific to the perinatal period
772	fetal and neonatal hemorrhage
772.0	fetal blood loss
